id,title,cuisine,ingredients,image,instructions,desc,rating,volume,readyInMinutes,healthScore,vegetarian,vegan,glutenFree
1095742,"Winter Vegetable Minestrone Soup","Mediterranean","1 White Onion, 3 cloves garlic, 3 cups Butternut Squash (cubed), 1 Zucchini, 1 Carrot, 2 tsp Dried Oregano, 2 cans cannellini Beans, 2 (14oz) cans Diced Tomatoes, 8 cups Vegetable Stock, 2 tbsp Tomato Puree, 2 cups Dry Fusilli Pasta","https://img.spoonacular.com/recipes/1095742-556x370.jpg","Dice the onion and mince the garlic. Dice all the other vegetables into 1 inch cubes. | Heat about 1 tbsp olive oil in the bottom of a large stock pot. Fry the onion for 2-3 minutes until slightly translucent, add the garlic and cook for a further one minute. | Add the rest of the cubed vegetables with the oregano, and stir so everything is coated. | Add the vegetable stock, cans of tomatoes and tomato puree, mix so everything is combined and then simmer for 20 minutes.After 20 minutes, drain the beans and add those to the pan, along with the fusilli. Simmer for 6-8 minutes until the pasta is al dente. | Serve straight away.","Winter Vegetable Minestrone Soup might be just the Mediterranean recipe you are searching for. This recipe makes 6 servings with 333 calories, 16g of protein, and 1g of fat each. For $1.84 per serving, this recipe covers 27% of your daily requirements of vitamins and minerals. A mixture of onion, fusilli pasta, tomatoes, and a handful of other ingredients are all it takes to make this recipe so yummy. It works best as a main course, and is done in about 50 minutes. This recipe is liked by 1 foodies and cooks. It will be a hit at your Autumn event. It is brought to you by Foodista. It is a good option if you're following a dairy free diet. With a spoonacular score of 90%, this dish is outstanding. Winter Minestrone Soup, Winter Minestrone Soup, and Winter Minestrone Soup are very similar to this recipe.",4.6,"6 portion",50,56,false,false,false
648247,"Italian Seafood Stew","Mediterranean","20 Baby Portobello mushrooms, sliced in half, 2 bay leaves, 28 ounces can of whole tomatoes, 1/2 cup of club soda, 5 cups of seafood stock/ fish stock (sub with chicken stock), Fresh parsley, chopped, 4 cloves garlic, 20 Mussels, fresh preferably, I used the frozen packs, 1 onion, chopped, 2 teaspoons of salt, tablespoon Italian seasoning, 2, 1 Shrimps, peeled and devined, Tilapia, cut into 1.5 chunks, 1 fresh tomato (optional), 4 ounces can of tomato paste","https://img.spoonacular.com/recipes/648247-556x370.jpg","Prepare ingredients.In a large pot, heat up 3 tbsp of olive oil and add garlic and onion. | Sautee over medium heat. | Add salt, tomato paste, tomatoes with juice, stock, club soda, bay leaves and stir.Simmer over medium low heat for 30 min. | Add mushrooms. | Add salt to taste.Cook mussels according to package directions. | Add shrimp and fish into stew. | Add mussels.Simmer for a few minutes.Ready to serve with some baked bread.","Italian Seafood Stew could be just the gluten free, dairy free, paleolithic, and primal recipe you've been looking for. For $12.1 per serving, this recipe covers 68% of your daily requirements of vitamins and minerals. One portion of this dish contains about 69g of protein, 12g of fat, and a total of 611 calories. This recipe serves 3. Only a few people really liked this main course. 1 person has tried and liked this recipe. If you have tomato, bay leaves, tomato paste, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. Autumn will be even more special with this recipe. It is a pricey recipe for fans of Mediterranean food. From preparation to the plate, this recipe takes approximately 45 minutes. Overall, this recipe earns a tremendous spoonacular score of 92%. Try Italian Seafood Stew, Italian Seafood Stew with Garlic-Herb Croutons, and Seafood Stew for similar recipes.",4.5,"3 portion",45,100,false,false,true
648259,"Italian String Beans With Anchovies and Breadcrumbs","Mediterranean","6 anchovy fillets, 1 cup of homemade breadcrumbs (I made mine from a loaf of whole grain), 1/4 cup olive oil, 1 pound of string beans, washed, 1 sweet onion, sliced thin","https://img.spoonacular.com/recipes/648259-556x370.jpg","Prepare the breadcrumbs:Preheat the oven to 300F. Toss some day-old bread in a food processor. Even better if it's whole grain, or from a local bakery. | Spread the crumbs on a foiled baking dish, add salt, pepper, oregano and olive oil. Toss with your hands to coat, and bake for about 15 minutes, or until golden.Start the beans:Mash up four of the anchovy fillets with a fork. | Heat up a large cast iron skillet, and add about 2 tablespoons of olive oil. Turn the heat to low, and throw in the anchovies. Flatten with a wooden spoon until they dissolve. Then, turn the heat up to medium and add the onions. Stir around until soft and translucent, about five minutes. | Add the string beans, a few grinds of fresh black pepper, and cook for 10 minutes. | Add the breadcrumbs and stir to coat. Cook for one more minute and turn off heat. | Serve with a anchovy fillet draped on","Italian String Beans With Anchovies and Breadcrumbs requires about 45 minutes from start to finish. This recipe serves 2. For $2.19 per serving, this recipe covers 29% of your daily requirements of vitamins and minerals. This main course has 591 calories, 15g of protein, and 31g of fat per serving. 1 person were impressed by this recipe. If you have anchovy, breadcrumbs, string beans, and a few other ingredients on hand, you can make it. Not a lot of people really liked this Mediterranean dish. It is a good option if you're following a dairy free and pescatarian diet. It is brought to you by Foodista. All things considered, we decided this recipe deserves a spoonacular score of 87%. This score is super. Spaghetti with Anchovies and Breadcrumbs, Spaghetti with Anchovies and Breadcrumbs, and Anchovies Appetizer With Breadcrumbs & Scallions are very similar to this recipe.",4.5,"2 portion",45,72,false,false,false
657312,"Pumpkin gnocchi with basil and Parmesan","Mediterranean","1kg pumpkin, baked and cooled, 2 whole eggs, ½ tsp sea salt, ¼ tsp pepper, Fresh basil leaves, chopped, 250g wheat flour, 250g corn flour, Olive oil, Prmesan or Grana Padano cheese, grated, Fresh basil leaves for garnish","https://img.spoonacular.com/recipes/657312-556x370.jpg","Separate the meat and chop the pumpkin into a puree. | Add eggs, stir. | Add salt, pepper and chopped basil. | Add flour and knead a soft dough. If the dough is too sticky, add more flour - the amount depends on the water content of the pumpkin. | Divide the dough into equal rolls 3 cm thick and about 20 cm long. | Divide and cut each roll into a 2 cm long pieces. | Cook the gnocchi in a large pot in plenty of salted water. Gnocchi are cooked when they rise to the surface. | Remove them from the pot with a slotted spoon. | Pour hot olive oil over gnocchi or simply saut them in hot oil. | Serve sprinkled with cheese and fresh basil.","If you want to add more Mediterranean recipes to your repertoire, Pumpkin gnocchi with basil and Parmesan might be a recipe you should try. For $1.54 per serving, this recipe covers 27% of your daily requirements of vitamins and minerals. This main course has 611 calories, 23g of protein, and 25g of fat per serving. This recipe serves 6. This recipe from Foodista has 20 fans. Head to the store and pick up pepper, grana padano cheese, corn flour, and a few other things to make it today. From preparation to the plate, this recipe takes around 45 minutes. All things considered, we decided this recipe deserves a spoonacular score of 84%. This score is outstanding. Similar recipes are Pumpkin gnocchi with basil and Parmesan, Toasted Gnocchi with Mushrooms, Basil and Parmesan, and Basil Gnocchi.",4.4,"6 portion",45,31,false,false,false
1095740,"Golden Beet Panzanella","Mediterranean","2 tablespoons freshly squeezed lemon juice, 2 tablespoons white wine vinegar, 1 tablespoon finely minced shallot, 1/2 teaspoon honey, 1/4 teaspoon sumac, 1/4 cup extra-virgin olive oil, Salt and freshly ground black pepper to taste, 4 medium golden beets, 4 slices crusty multigrain bread, 4 oranges, 1/4 cup sunflower seeds, 1/3 cup pistachios crushed, 1/3 cup chopped fresh parsley, 1 tablespoon chopped mint, 1 tablespoon sumac, salt and pepper to taste","https://img.spoonacular.com/recipes/1095740-556x370.jpg","Sumac Vinaigrette | Combine all the dressing ingredients into a container and blend well. This can be made ahead of time to allow flavors to develop.Salad Prep | Preheat oven to 400F. Wrap beets in foil and roast for about 1 hour until tender. Peel and dice.Toast the bread slices, cut into cubes and set aside.Peel the oranges and remove the white pith. | Cut into segments.Crush the pistachios.Chop the parsley and mint.Salad Assembly | Combine the beets, orange segments, sunflower seeds, herbs, and 1/2 tablespoon sumac in a large bowl.Toss with half of the dressing. | Add salt and pepper to taste.If eating immediately, add the cubed bread and more dressing. Toss until the bread cubes are coated with dressing. You may have dressing left over. | Sprinkle the pistachios on top along with the remaining 1/2 tablespoon sumac, salt and pepper to taste.If making this ahead of time, toss with the bread cubes right before serving.","Golden Beet Panzanella might be just the side dish you are searching for. This recipe serves 4. For $5.36 per serving, this recipe covers 30% of your daily requirements of vitamins and minerals. Watching your figure? This dairy free and lacto ovo vegetarian recipe has 442 calories, 12g of protein, and 24g of fat per serving. This recipe from Foodista has 1 fans. From preparation to the plate, this recipe takes roughly 1 hour and 10 minutes. If you have golden beets, parsley, salt and pepper, and a few other ingredients on hand, you can make it. This recipe is typical of Mediterranean cuisine. With a spoonacular score of 86%, this dish is great. Golden Beet & Beet Greens Pasta with Ricottan and Feta Cheese, Golden Beet & Beet Greens Pasta with Ricottan and Feta Cheese, and Golden Beet and Beet Greens Soup are very similar to this recipe.",4.4,"4 portion",70,81,true,false,false
642095,"Easy Skillet Garden Lasagna","Mediterranean","6 whole wheat lasagna noodles, broken into thirds, 2 tablespoons olive oil, 1 sweet onion, diced, 4-6 oz mushrooms, sliced, 2-4 garlic cloves, minced, 1 yellow squash, sliced and chopped, 1 zucchini, sliced and chopped, 2 handfuls of baby spinach (how much you prefer/have room for, it wilts down a lot), Salt and pepper to taste, 4 oz 2% milk mozzarella cheese, 1/2 c. part-skim ricotta, Pasta sauce: red jarred sauce, homemade or your favorite (Amount varies on your preference, I used maybe 1/3 of a jar), 3 tablespoons parmesan cheese, sprinkled on top (optional)","https://img.spoonacular.com/recipes/642095-556x370.jpg","Preheat oven to 425 F. | Boil water for pasta and cook pasta according to directions, shaving a few minutes off the time. | Meanwhile water is boiling or pasta is cooking, heat a large oven-safe skillet over medium heat and add olive oil. | Add in your veggies and garlic, tossing to coat for about 10 minutes or until softened. If using spinach, add it last towards the end since it cooks really fast. Season with salt and pepper. | Add sauce, mozzarella and cooked lasagna noodles to the skillet with the veggies, gently tossing to distribute. | Cover with scoops of ricotta and sprinkle with fresh basil if you'd like. | Bake for 15-20 minutes, or until cheese is golden and bubbly. | Serve with extra parmesan if you are a cheese lover like me!","You can never have too many main course recipes, so give Easy Skillet Garden Lasagnan a try. This recipe serves 4. For $1.94 per serving, this recipe covers 27% of your daily requirements of vitamins and minerals. One portion of this dish contains approximately 21g of protein, 18g of fat, and a total of 405 calories. It is brought to you by Foodista. 1 person has tried and liked this recipe. From preparation to the plate, this recipe takes approximately 45 minutes. Head to the store and pick up pasta sauce: sauce, squash, zucchini, and a few other things to make it today. It is a budget friendly recipe for fans of Mediterranean food. With a spoonacular score of 90%, this dish is tremendous. Users who liked this recipe also liked Easy Skillet Garden Lasagna, Easy Garden Skillet, and Easy Skillet Lasagna.",4.4,"4 portion",45,59,false,false,false
656972,"Potato Gnocchi With Kale and Mushrooms In A Goat Cheese Sauce","Mediterranean","1 1/2 pounds baking potatoes, 1 cup all-purpose flour, 1 egg yolk, 1 teaspoon kosher salt, 1/4 teaspoon fresh nutmeg, 2 teaspoons olive oil, 8 ounces brown or crimmini mushrooms, sliced, 2 cups fresh kale, chopped, 4 ounces semi-soft goat cheese, 1/2 cup skim milk, salt and pepper to taste","https://img.spoonacular.com/recipes/656972-556x370.jpg","Preheat oven to 400F. Pierce potatoes several times each with a fork and bake until soft, about 1 hour. | Remove from the oven and let cool. | Cut the potatoes in half and scoop the flesh into a medium-sized bowl and mash until smooth. You can also use a potato ricer or food mill and rice. | Let cool to room temperature. | Line a large backing sheet with parchment paper. | Add flour to the potatoes and mix.  Form a well in the middle of the mixture and add yolk, nutmeg and salt. Using a fork, stir until the potato mixture is evenly coated, it will not be completely smooth. Form the dough into a ball and divide into 4 equally-sized pieces. | Roll each piece of dough between your hands and a lightly floured work surface into a 3/4 inch diameter rope. | Cut the rope int 3/4-inch pieces and indent each piece with a fork. (The indent is optional, but will help the gnocchi hold the sauce.) | Place the pieces on the parchment and repeat with the remaining dough. | Bring a large pot of salted water to a rolling boil and add the gnocchi in batches. You don't want the water to stop boiling. It will sink to the bottom of the pot. Stirring occasionally, let the gnocchi cook until it floats and is cooked through, about 4 minutes. With a slotted spoon, transfer the cooked gnocchi to a bowl and set aside. | In a large skillet, heat the oil over medium-high heat. | Add the mushrooms and sautee until browned and most of the moisture has cooked off. | Add the kale and continue to cook until it just begins to wilt, about 1 minute. | Add milk and goat cheese and stir continuously until well blended. | Add gnocchi and stir until coated and warmed through. | Add salt and pepper to taste.","Potato Gnocchi With Kale and Mushrooms In A Goat Cheese Sauce might be just the main course you are searching for. This lacto ovo vegetarian recipe serves 4 and costs $1.83 per serving. One serving contains 390 calories, 17g of protein, and 10g of fat. If you have semi-soft goat cheese, nutmeg, egg yolk, and a few other ingredients on hand, you can make it. Only a few people really liked this Mediterranean dish. It is brought to you by Foodista. This recipe is liked by 1 foodies and cooks. From preparation to the plate, this recipe takes approximately 45 minutes. With a spoonacular score of 84%, this dish is outstanding. If you like this recipe, you might also like recipes such as Crispy Brown Butter Sweet Potato Gnocchi with Balsamic Caramelized Mushrooms + Goat Cheese, Beet Gnocchi With Mustard Sauce And Goat Cheese, and Goat Cheese Gnocchi with Bacon, Dates and Kentucky Wine Sauce.",4.4,"4 portion",45,58,true,false,false
646549,"Heart Shaped Spinach Ravioli","Mediterranean","Dash of cream or milk, 1 Egg, 2 garlic cloves minced, 1/4 cup finely chopped leek, 1/4 cup ricotta cheese, Salt and pepper to taste,, 1 Bunch of fresh spinach, 1 package wonton wrappers","https://img.spoonacular.com/recipes/646549-556x370.jpg","Lightly steam whole head of spinach. Wring it out. Chop it up. | Add leek, garlic, ricotta salt and pepper.In a separate bowl beat egg with a dash of cream or milk. | Lay down one wonton wrapper. | Place 1/2 t. of filling in center. | Brush 4 edges with egg mixture. | Lay onother wrapper on top, push out air. | Cut with cookie cutter. -Make sure edges are sealed. | Lay in a bed of flour until ready to boil.Boil for 5 minutes or until they float to the top. Strain.Toss them in your favorite sauce.","If you want to add more Mediterranean recipes to your repertoire, Heart Shaped Spinach Ravioli might be a recipe you should try. This main course has 528 calories, 22g of protein, and 7g of fat per serving. For $2.6 per serving, this recipe covers 38% of your daily requirements of vitamins and minerals. This recipe serves 3. This recipe is liked by 1 foodies and cooks. This recipe from Foodista requires cream, egg, spinach, and wonton wrappers. From preparation to the plate, this recipe takes approximately 45 minutes. It will be a hit at your valentin day event. Overall, this recipe earns an amazing spoonacular score of 87%. If you like this recipe, you might also like recipes such as Heart-Shaped Marshmallows, Heart Shaped Pizza, and Heart Shaped Pavlova.",4.4,"3 portion",45,64,false,false,false
647124,"Homemade Thin Crust Pizza + Pesto + Potato","Mediterranean","1/4 cup almonds, 2 cups basil, loosely packed, 3/4 cup extra virgin olive oil, divided, 3 1/2 - 4 cup flour, plus more for rolling and as needed, 2 teaspoon kosher salt, 3/4 cup Manchego Cheese, 2 tablespoon olive oil, plus 2 teaspoon for coating bowl, pepper, 1 medium potato, sliced thinly, salt, 1 teaspoon sugar, 1 1/2 cup water, 110F, 2 1/4 teaspoon yeast","https://img.spoonacular.com/recipes/647124-556x370.jpg","Mise en place (put things in place). | Combine the flour, yeast, sugar, and water in a large bowl with a wooden spoon. | Add more flour if it sticks to the sides and resembles more like a batter than dough.All-Purpose Flour will give you more of a chewier crust, while Bread Flour will be crispier.Once it comes together and isn't as sticky, scrape it out onto a well floured surface and sprinkle the salt on top.Kneed the salt into the dough, adding flour as necessary.Knead for 10 minutes, check if the dough is ready by slightly indenting the top of the dough, if it springs back you're good.Tuck the ends underneath to stretch out the top and make a large ball, then put it in a well greased bowl rubbed with olive oil to proof.Wrap it with cling film. | Place your cling wrap wrapped bowl inside the Microwave, and let it proof for an hour or until it has doubled in size.Don't turn the microwave on, just let it sit in there.While your dough is proofing you can prepare the pesto.Soak almonds in water for fifteen minutes.Wash and dry basil leaves.Grate cheese. (extra for pizza too)In a food processor we're going to put our basil, the cheese, soaked almonds, little salt and pepper, and 1/4 cup of extra virgin olive oil.Process it on and off for thirty seconds.Then drizzle in the rest of the olive oil while the food processor is on. This makes sure you get the optimal consistency for your likings.When it's made fresh the oil tends to separate from the other ingredients. I suggest serving this after it's been in the refrigerator for an hour because the pesto rests and stays together better.When the dough has doubled plop it onto a lightly dusted countertop and move it around so the entire dough gets covered.Divide it into thirds.Preheat the oven to 500F and place a baking stone on the middle rack. (you can also use an overturned cookie sheet)NOTE: The baking stone/cookie sheet has to be larger than the size of the pizza you are making, otherwise it will hang over the edges and burn onto the oven rack.Coat one ball of dough with flour and place it on a well-floured surface. Using your fingertips, gently flatten the dough into an 8-inch disk, leaving an inch or so of outer edge thicker than the center.Using your hands, gently stretch it into a 10-12 inch round, working along the edges and giving the dough quarter turns as you stretch it. | Transfer the dough onto a pizza peel coated with flour or semolina, cornmeal is fine as well.Top with a thin layer of the pesto.Mandolin thin slices of potato and arrange them on the pizza. I don't prepare the potato ahead of time because sometimes it will oxidize and turn red and it makes for an ugly pizza.Slide the pizza onto the stone and bake it for 10-12 minutes or until the crust is brown and the cheese as melty and shimmering.Wait a little to slice and serve. | Serve it hot.I feel obliged to remind you about the other two balls of dough, but once you devour the first one I guarantee you'll be searching for the others. And as always,Chow!","If you want to add more Mediterranean recipes to your recipe box, Homemade Thin Crust Pizza + Pesto + Potato might be a recipe you should try. This recipe makes 6 servings with 515 calories, 16g of protein, and 19g of fat each. For $2.0 per serving, this recipe covers 30% of your daily requirements of vitamins and minerals. Head to the store and pick up water, basil, manchego cheese, and a few other things to make it today. This recipe is liked by 1 foodies and cooks. Not a lot of people really liked this main course. It is brought to you by Foodista. From preparation to the plate, this recipe takes roughly 45 minutes. All things considered, we decided this recipe deserves a spoonacular score of 85%. This score is excellent. If you like this recipe, take a look at these similar recipes: Thin Crust Pizza, Thin Crust Pizza, and Explorers Thin Crust Pizza.",4.3,"6 portion",45,57,false,false,false
1095751,"Fresh Tomato Risotto with Grilled Green Vegetables","Mediterranean","1/2 White Onion diced, 1 clove garlic Minced, 1/4 cup Dry White Wine, 4 cups Vegetable Stock, 1 cup Risotto Rice (such as arborio), 6 Tomatoes, 2 cups Broccoli, 1 Zucchini, 1 cup Peas","https://img.spoonacular.com/recipes/1095751-556x370.jpg","Heat the vegetable stock in a saucepan and keep just below a simmer. Blend 4 of the tomatoes in a blender until purified, then add to the vegetable stock. | Heat a large, deep skillet with 1 tbsp olive oil on a medium heat and add the onion and saute for 2-3 minutes until translucent. | Add the garlic and saute for a further 1 minute. | Add the rice to the pan and stir with the onion and garlic, cook for 1 minute so the rice is coated. Then add the wine and stir cooking until the wine is completely absorbed.Begin to add the stock and tomato mixture into the rice dish, stirring each time and making sure each ladle is absorbed before adding the next. Keep going until all the stock is used up, this should take between 35-45 minutes.Dice the other two tomatoes and add in at the end to warm through.Grill your green vegetables (wrapped in foil if you are using small veggies) until they are cooked but still have some bite. | Serve immediately with risotto.","Need a gluten free, dairy free, lacto ovo vegetarian, and vegan hor d'oeuvre? Fresh Tomato Risotto with Grilled Green Vegetables could be an amazing recipe to try. This recipe serves 4 and costs $2.3 per serving. One serving contains 296 calories, 9g of protein, and 1g of fat. It is a rather cheap recipe for fans of Mediterranean food. From preparation to the plate, this recipe takes around 1 hour. It is perfect for The Fourth Of July. This recipe is liked by 1 foodies and cooks. This recipe from Foodista requires onion, broccoli, peas, and zucchini. All things considered, we decided this recipe deserves a spoonacular score of 85%. This score is outstanding. Try Fresh Tomato Zucchini And Lemon Risotto, Dinner Tonight: Roasted Tomato Risotto with Fresh Mozzarella, and Fresh Pea Risotto with Spicy Grilled Shrimp for similar recipes.",4.3,"4 portion",60,57,true,true,true
1095806,"Spanish style salmon fillets","Spanish","2 cups croutons, ¾ cup pitted green olives, 3 red onions, cut into wedges, 3 red bell peppers, seeded and cut into thick strips, ½ tsp smoked paprika, 1 ½ tsp coarse sea salt, 1 ½ tsp ground black pepper, 5 Tbs olive oil, 1 pound salmon fillets","https://img.spoonacular.com/recipes/1095806-556x370.jpg","Cut onions into wedges and slice bell peppers into strips. | Put the croutons, olives, onions, and peppers on a baking sheet. | Add the smoked paprika, salt, pepper and 3 tablespoons of the olive oil and toss until everything is evenly coated. | Bake in the oven at 400F for about 15 minutes.Rub the salmon fillets with the remaining 2 tablespoons olive oil and season with the remaining salt and pepper. Arrange the fillets among the vegetables and croutons on the baking sheet. | Bake for 10-15 minutes or until the salmon is cooked.","If you want to add more European recipes to your recipe box, Spanish style salmon fillets might be a recipe you should try. This recipe serves 2. One serving contains 945 calories, 53g of protein, and 60g of fat. For $7.8 per serving, this recipe covers 54% of your daily requirements of vitamins and minerals. 1 person were impressed by this recipe. This recipe from Foodista requires ground pepper, olives, salmon fillets, and coarse sea salt. It works well as an expensive main course. From preparation to the plate, this recipe takes around 30 minutes. It is a good option if you're following a gluten free, dairy free, whole 30, and pescatarian diet. All things considered, we decided this recipe deserves a spoonacular score of 92%. This score is amazing. If you like this recipe, you might also like recipes such as Tasty Salmon Fillets Asian Style, Crock Pot Salmon Fillets and Asian Style Vegetables, and Crock Pot Salmon Fillets and Asian Style Vegetables.",4.6,"2 portion",30,100,false,false,true
662294,"Sun-Dried Tomato Romesco","Spanish","1/4 cup hazelnuts, 1/4 cup roasted almonds, cup freshly grated Parmesan cheese, 2 cloves garlic, minced, 1 whole 12 oz. jar roasted red peppers (or about 2- 3 fresh red bell peppers, roasted), 1/4 tablespoon c. sun-dried tomatoes, packed in oil (or ¼ c. soft sun-dried, 2 tablespoons red wine vinegar, according to desired consistency, 1/4 teaspoon salt, 1/4 teaspoon crushed red pepper (or more, to taste)","https://img.spoonacular.com/recipes/662294-556x370.jpg","Combine hazelnuts, almonds, Parmesan, and garlic in a food processor. Pulse until finely ground. | Add roasted red peppers, sun-dried tomatoes, vinegar, salt, and red pepper. | Process until smooth, or desired consistency.","Sun-Dried Tomato Romesco could be just the gluten free and primal recipe you've been looking for. One portion of this dish contains approximately 45g of protein, 65g of fat, and a total of 897 calories. For $5.93 per serving, you get a sauce that serves 1. 1 person were glad they tried this recipe. If you have garlic, salt, roasted peppers, and a few other ingredients on hand, you can make it. This recipe is typical of European cuisine. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately 45 minutes. Taking all factors into account, this recipe earns a spoonacular score of 84%, which is tremendous. If you like this recipe, you might also like recipes such as (Vegan!) Sun-Dried Tomato Fettuccine Alfredo + How To Make Your Own Sun-Dried Tomatoes, (Vegan!) Sun-Dried Tomato Fettuccine Alfredo + How To Make Your Own Sun-Dried Tomatoes, and (Vegan!) Sun-Dried Tomato Fettuccine Alfredo + How To Make Your Own Sun-Dried Tomatoes.",4.3,"1 portion",45,60,false,false,true
652134,"Mixed Paella","Spanish","1 bay leaf, 1 quart fish stock or chicken broth, 1 pound chorizo sausage, casing removed, 2 teaspoons extra virgin olive oil, 1/2 pound firm white fish, cut into bite-size pieces, 6 cloves garlic, minced, 1 lemon, cut into wedges, 1 lemon, zested, 24 mediums mussels, cleaned, 1 Spanish onion, chopped, 1/4 cup parsley, chopped, 1 cup peas, 1 red bell pepper, chopped, 1/2 teaspoon crushed red pepper flakes, 2 cups dry rice, 1/4 teaspoon saffron threads, 3/4 pound peeled and deveined shrimp, 6 sprigs thyme","https://img.spoonacular.com/recipes/652134-556x370.jpg","I a very large non-stick skillet or paella pan preheated over medium-high heat, add 2 teaspoons of your oil (you will need more oil if you're not using non-stick), garlic, red pepper flakes and rice. | Saute for about 3 minutes. | Add saffron, thyme, bay leaf and broth and bring to a boil. Cover and reduce heat to a simmer. Leave covered, do not stir.In another non-stick skillet, heat to medium-high. | Add chorizo and crumble as you saute. When the sausage is cooked through, add red pepper and onion. Salt and pepper to taste if needed. | Saute until the onion is tender and remove from heat, set aside.When the rice is nearly done (about 15 minutes) add fish and shrimp and press into rice. | Add mussels, peas and sprinkle with lemon zest. Cover and continue to simmer until the rice is done and the mussels have opened. Discard any that do not.Top with chorizo mixture and parsley. | Serve with lemon wedges and a crusty bread.","Mixed Paella could be just the gluten free and dairy free recipe you've been looking for. This main course has 394 calories, 28g of protein, and 10g of fat per serving. This recipe serves 8 and costs $3.18 per serving. It is a rather expensive recipe for fans of European food. 2 people have tried and liked this recipe. From preparation to the plate, this recipe takes roughly 45 minutes. Head to the store and pick up shrimp, peas, lemon, and a few other things to make it today. It is brought to you by Foodista. With a spoonacular score of 80%, this dish is good. Users who liked this recipe also liked Mixed Paella, Paella for Four; A Wonderful Spanish Mixed Seafood Stew, and Frying Pan Paella Mixta (Paella with Seafood and Meat).",3.9,"8 portion",45,30,false,false,true
1095841,"Spanish Gazpacho Soup","Spanish","1 kg ripe tomatoes, 1 cucumber (about 10-15cm long), 1 medium size green pepper, 1 small onion, 1 clove garlic, 2 slices of bread, 200 ml water, 2 Tablespoons olive oil, 2 Tablespoons vinegar, Salt to taste","https://img.spoonacular.com/recipes/1095841-556x370.jpg","Cut all vegetables into chunks and place in a food processor or a large bowl. | Add bread, water, garlic, olive oil, vinegar, and salt.Using a food processor or a hand blender blend until the soup is smooth. | Place in your fridge to cool down for at least an hour. | Serve in a bowl/jar/glass with some ice cubes.","Spanish Gazpacho Soup could be just the dairy free, lacto ovo vegetarian, and vegan recipe you've been looking for. This hor d'oeuvre has 170 calories, 5g of protein, and 8g of fat per serving. For $1.22 per serving, this recipe covers 15% of your daily requirements of vitamins and minerals. This recipe serves 4. 1 person has tried and liked this recipe. Summer will be even more special with this recipe. This recipe is typical of European cuisine. If you have tomatoes, onion, olive oil, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes around 10 minutes. It is brought to you by Foodista. Taking all factors into account, this recipe earns a spoonacular score of 75%, which is good. Spanish Gazpacho {Cold Summer Soup}, White Gazpacho – The delicious Spanish Garlic Soup, and Spanish Gazpacho Soup In The Raw With Broiled "Cheese" Toast are very similar to this recipe.",3.9,"4 portion",10,24,true,true,false
654327,"Paella for Four; A Wonderful Spanish Mixed Seafood Stew","Spanish","1 T smoky paprika, 2 t dried oregano, a pinch of Kosher salt, a pinch of freshly ground black pepper, 8 pieces chicken wings, 12 small littleneck clams or 8 large, 6-8 oz solid chorizo sausage, cut into ¼ inch rounds, 8 large shrimp or 12 small, ¼ C extra virgin olive oil, 1 white onion, skinned and diced, 4 large cloves garlic, skinned and diced, ¼ C Italian parsley leaves, chopped, 1 of 14.5 oz whole tomatoes, drained, crushed and chopped coarse, 1 C short grain Spanish rice (we used La Bomba but Arborio can be substituted), 2 C hot water, a pinch of saffron, salt and pepper to taste, 4 oz shelled green peas for garnish, 4-8 lemon wedges for serving","https://img.spoonacular.com/recipes/654327-556x370.","Use a 12 inch All-Clad stainless steel pan or equivalent. A paella pan is not necessary. | Mix the Spice | Mix and rub on the chicken and refrigerate for 1 hour. | Let the chicken warm up for 30 minutes before cooking. | Heat half of the oil in the pan to medium high heat and brown the sausage rounds, then reserve. | Add the remaining oil and chicken and brown on all sides, then reserve. | Reduce the heat to medium and add the onions, garlic and parsley to start the sofrito. Cook for 2 to 3 minutes then add the crushed and drained tomatoes and cook for about 3 minutes while flavors meld. This base sauce is the sofrito. | Add the rice and stir to mix thoroughly to coat all the rice; about 2 more minutes. | Add back the sausage and chicken. | Pour in the hot water, bring to a gentle simmer and cook for about 5 minutes, stirring occasionally to mix and place the pieces. | Place the clams where you want them in the finished dish and don't stir anymore. Cook for 5 minutes. | Place the shrimp tails up where you want them to appear in the finished dish. | Cook for about 10 minutes or until the clams are open, the shrimp are pink and the rice is fluffy and moist but not dry. | With a fork, feel the bottom of the dish. If it has formed a slight crust, called socarrat, it's ready to be served. If the socarrat has not formed, turn the heat up for 30 to 45 seconds while the crust forms. Then serve immediately.","Paella for Four; A Wonderful Spanish Mixed Seafood Stew is an European recipe that serves 4. This side dish has 444 calories, 15g of protein, and 20g of fat per serving. For $1.86 per serving, this recipe covers 19% of your daily requirements of vitamins and minerals. It is perfect for Autumn. This recipe from Foodista requires solid chorizo sausage, lemon wedges, chicken wings, and pepper. 3 people were glad they tried this recipe. From preparation to the plate, this recipe takes approximately 45 minutes. It is a good option if you're following a gluten free and dairy free diet. Overall, this recipe earns a solid spoonacular score of 73%. Similar recipes are Frying Pan Paella Mixta (Paella with Seafood and Meat), Frying Pan Paella Mixta (Paella with Seafood and Meat), and Frying Pan Paella Mixta (Paella with Seafood and Meat).",3.5,"4 portion",45,20,false,false,true
