id,title,cuisine,ingredients,image,instructions,desc,rating,volume,readyInMinutes,healthScore,vegetarian,vegan,glutenFree
660306,"Slow Cooker: Pork and Garbanzo Beans","Unknown","2 tsp cinnamon, 1 Tbsp dried cumin, 16 oz bag of dried garbanzo beans (rinsed, but not soaked) *1, 2 tsp ground black pepper, 1 small onion, sliced, 3lb Pork Should Roast – bone-in, 2 tsp salt, 4 cups of water (also see “Notes” at bottom of recipe) *2","https://img.spoonacular.com/recipes/660306-556x370.jpg","In slow cooker layer in this order: pork, then garbanzo beans, onion, pour water over all. | Mix spices together and sprinkle over pork and beans. Cover. Set on low and cook for approximately 6 hours. The beans should be tender and creamy. The pork should fall very easily from the bone. The pork can be either shredded for cubed for your preference. *3Serving Suggestion: Scoop about 1 cup of beans with broth into a soup bowl. Top with shredded pork. | Add 1/4 of an avocado sliced, top with chopped fresh cilantro.NOTES:*1 The beans do not need to be soaked before adding to the slow cooker. They will be perfectly soft and creamy without pre-soaking.*2 Substitute the water for: 2 cups water and 1 bottle of good quality dark beer like Negra Modelo. You can also substitute the water for chicken stock or pork stock. Each of these substitutions will add an extra dimension of flavor.*3 If you want to shred the pork, it is easiest to do when the pork is hot. Use two forks to pull the pork apart and shred. If you want to slice the pork (like for sandwiches) it is best to do when the pork is cold. | Let the pork rest in the refrigerator for several hours or over night. Slice with a serrated knife or a very sharp chef knife.","Slow Cooker: Pork and Garbanzo Beans takes approximately 45 minutes from beginning to end. This recipe serves 6. This main course has 587 calories, 66g of protein, and 14g of fat per serving. For $2.99 per serving, this recipe covers 45% of your daily requirements of vitamins and minerals. Head to the store and pick up water *2, cumin, pork should roast, and a few other things to make it today. This recipe is liked by 22 foodies and cooks. It is brought to you by Foodista. It is a good option if you're following a gluten free and dairy free diet. With a spoonacular score of 96%, this dish is outstanding. Similar recipes include Slow Cooker Pork and Beans, Slow Cooker Pork and Beans, and Slow Cooker Pork and Beans.",4.9,"6 portion",45,100,false,false,true
756814,"Powerhouse Almond Matcha Superfood Smoothie","Unknown","2 tablespoons unsalted natural almond butter, 1 1/2 cups unsweetened almond milk, 1 medium frozen banana, 2 teaspoons chia seeds, 1 cup baby kale, packed, 1/2 cup frozen mango pieces, 1 tablespoon matcha green tea powder, 3/4 cup frozen pineapple, 1/2 teaspoon vanilla extract","https://img.spoonacular.com/recipes/756814-556x370.jpg","Combine all of the ingredients in a blender. Blend on high until smooth. | Serve immediately.","Powerhouse Almond Matcha Superfood Smoothie is a breakfast that serves 2. One serving contains 289 calories, 11g of protein, and 13g of fat. For $2.59 per serving, this recipe covers 27% of your daily requirements of vitamins and minerals. If you have chia seeds, matcha tea powder, banana, and a few other ingredients on hand, you can make it. It is a good option if you're following a gluten free, dairy free, and whole 30 diet. This recipe from Foodista has 80 fans. From preparation to the plate, this recipe takes around 10 minutes. All things considered, we decided this recipe deserves a spoonacular score of 98%. This score is awesome. If you like this recipe, take a look at these similar recipes: Powerhouse Almond Matcha Superfood Smoothie, Chocolate Almond Superfood Smoothie, and Powerhouse Golden Turmeric Smoothie.",4.9,"2 portion",10,52,false,false,true
715769,"Broccolini Quinoa Pilaf","Mediterranean","1 bunch broccolini, trimmed, 1 garlic clove, minced, 1 tbsp olive oil, ½ cup onion, 1 cup quinoa, rinsed, 2 cups vegetable broth, 2 oz chopped walnuts","https://img.spoonacular.com/recipes/715769-556x370.jpg","In a large pan with lid heat olive oil over medium high heat. | Add onions and cook for 1 minute. | Add garlic and cook until onions are translucent and garlic is fragrant. | Add quinoa to pan, stir to combine. Slowly add in broth and bring to a boil.Cover and reduce heat to low, cook for 15 minutes.In the last 2-3 minutes of cooking add in broccolini on top of the quinoa (do not stir) and cover.Uncover and toss broccolini and quinoa together.Season to taste with salt and pepper. | Add walnuts and serve hot.","Broccolini Quinoa Pilaf requires approximately 30 minutes from start to finish. For $4.14 per serving, you get a main course that serves 2. One portion of this dish contains around 20g of protein, 31g of fat, and a total of 625 calories. Head to the store and pick up vegetable broth, onion, olive oil, and a few other things to make it today. A few people made this recipe, and 94 would say it hit the spot. It is a rather expensive recipe for fans of Mediterranean food. It is a good option if you're following a gluten free, dairy free, lacto ovo vegetarian, and vegan diet. It is brought to you by Pick Fresh Foods. With a spoonacular score of 98%, this dish is excellent. Similar recipes are Spring Broccolini & Kale Quinoa Bowls, Orange-Sesame Salmon with Quinoa & Broccolini, and Black Pepper Goat Cheese and Chard Quinoa with Roasted Broccolini.",4.9,"2 portion",30,74,true,true,true
642129,"Easy To Make Spring Rolls","Vietnamese","1/2 cup Thai basil or you can use regular basil, small head of Boston lettuce, roughly chopped, small chili pepper, finely chopped, 1/4 cup fish sauce, 1/2 cup coriander (cilantro) leaves, 1 clove garlic, 2 tablespoons fresh lime juice, 1/2 cup mint leaves, red bell pepper, thinly sliced, 1/4 cup rice vinegar, 8 large cooked shrimp, slice in half lengthways, 8 large (8-inch) spring roll wrappers, 1 tablespoon sugar, 1/4 cup water, Nuoc Cham (dipping sauce), Nuoc Cham (dipping sauce)","https://img.spoonacular.com/recipes/642129-556x370.jpg","Have all the ingredients ready for assembly. In a large bowl filled with water, dip a wrapper in the water. The rice wrapper will begin to soften and this is your cue to remove it from the water and lay it flat. | Place 2 shrimp halves in a row across the center and top with basil, mint, cilantro and lettuce. Leave about 1 to 2 inches uncovered on each side.  Fold uncovered sides inward, then tightly roll the wrapper, beginning at the end with the lettuce.  Repeat with remaining wrappers and ingredients. | Cut and serve at room temperature with dipping sauce.The Culinary Chases Note: The rice wrapper can be fussy to handle if you let it soak too long. I usually give it a couple of swishes in the water and then remove. It may feel slightly stiff but by the time you are ready to roll up, the wrapper will become very pliable.  A typical spring roll contains cooked rice vermicelli, slivers of cooked pork and julienned carrots but you can use whatever suits your fancy.  Enjoy!","If you want to add more gluten free, dairy free, and pescatarian recipes to your collection, Easy To Make Spring Rolls might be a recipe you should try. For $3.78 per serving, you get a hor d'oeuvre that serves 4. One serving contains 162 calories, 13g of protein, and 2g of fat. 22 people found this recipe to be flavorful and satisfying. From preparation to the plate, this recipe takes about 45 minutes. It can be enjoyed any time, but it is especially good for Spring. This recipe from Foodista requires mint leaves, garlic, chili pepper, and rice vinegar. This recipe is typical of Vietnamese cuisine. Overall, this recipe earns a tremendous spoonacular score of 88%. Easy To Make Spring Rolls, Easy To Make Spring Rolls, and Easy To Make Spring Rolls are very similar to this recipe.",4.9,"4 portion",45,100,false,false,true
642605,"Farro With Mushrooms and Asparagus","Unknown","1 bunch asparagus, cut into ¼ pieces, 2 cups chicken stock, 1 ounce dried porcini mushrooms, 8 ounces farro, 1 tablespoon chopped fresh thyme, 2 cloves of garlic, finely chopped, 2 tablespoons olive oil, 1 medium onion, chopped, Salt and pepper, to taste, 3 tablespoons sherry vinegar","https://img.spoonacular.com/recipes/642605-556x370.jpg","In a small bowl, cover dried mushrooms with warm water.  Soak for 25 minutes, or until softened. | Drain the mushrooms, and discard the soaking water.  Chop finely.Bring a large pot of water to a boil. | Add farro, and cook for 10 minutes, stirring occasionally. | Drain and reserve.In a large skillet, over medium heat, heat the olive oil, and add onion, garlic, thyme, and mushrooms.Cook, stirring occasionally, for 5 minutes or until onions are tender.Stir in 2 tablespoons of sherry vinegar, and continue cooking for 1 minute. | Add chicken stock, and bring it to a boil.Stir in farro, and return to a boil.Lower the heat to a simmer, and cover with a tight fitting lid.  Cook for 10 minutes. | Add asparagus, and cook, covered, for an additional 10 minutes.Season with 1 tablespoon sherry vinegar, salt and pepper.","Farro With Mushrooms and Asparagus is a dairy free and lacto ovo vegetarian recipe with 4 servings. One serving contains 365 calories, 12g of protein, and 9g of fat. For $3.94 per serving, this recipe covers 23% of your daily requirements of vitamins and minerals. This recipe is liked by 47 foodies and cooks. From preparation to the plate, this recipe takes around 1 hour and 15 minutes. It works well as a side dish. If you have asparagus, garlic, porcini mushrooms, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. With a spoonacular score of 98%, this dish is awesome. If you like this recipe, take a look at these similar recipes: Farro Risotto with Wild Mushrooms and Asparagus, Farro with Asparagus, Hazelnuts and Kale Topped with Roasted Mushrooms, and Farro And Porcini Mushrooms (farro Con Funghi).",4.9,"4 portion",75,80,true,false,false
636589,"Butternut Squash Frittata","Unknown","1 large butternut squash, peeled, seeded, thinly sliced (with a mandoline), 1/2 oz goat cheese, 1/2 cup liquid egg substitute, 2 tbsp. non-fat milk, Pepper to taste","https://img.spoonacular.com/recipes/636589-556x370.jpg","Preheat oven to 350Spray a 10 oz oven safe dish with cooking spray | Add your butternut squash | In a measuring cup add your eggs and milk. | Mix until combined. | Pour over butternut squash. | Sprinkle with pepper and top with cheese. | Bake in oven for 30-35 minutes, until middle is slightly firm | Let it cool for a few minutes","The recipe Butternut Squash Frittata can be made in approximately 45 minutes. This recipe serves 1. Watching your figure? This gluten free recipe has 465 calories, 24g of protein, and 4g of fat per serving. For $3.4 per serving, this recipe covers 53% of your daily requirements of vitamins and minerals. A few people really liked this main course. This recipe from Foodista requires butternut squash, bell pepper, liquid egg substitute, and non-fat milk. 18 people have tried and liked this recipe. Overall, this recipe earns an awesome spoonacular score of 98%. If you like this recipe, you might also like recipes such as Butternut Squash Frittata, Butternut Squash Frittata, and Butternut Squash and Quinoa Frittata.",4.9,"1 portion",45,100,false,false,true
646738,"Herbivoracious' White Bean and Kale Soup","Unknown","1/4 cup extra-virgin olive oil, plus additional for garnish, 1 medium onion, finely diced, 1 whole head garlic, peeled and minced, 1 carrot, finely diced, 1 teaspoon kosher salt, 2 bay leaves, 1 teaspoon minced fresh rosemary leaves, 1 or more of the following: 1 Parmesan rind or 3/4 ounce dried porcini mushrooms or 2 tablespoons vegetable broth powder (gluten-free if needed), 2 cups dried white beans such as cannellini or navy, rinsed and picked over, 7 cups water, 1 bunch dinosaur (lacinato) kale, stems stripped and discarded, leaves cut into ribbons and thoroughly washed, Juice of 1 lemon","https://img.spoonacular.com/recipes/646738-556x370.jpg","PRESSURE COOKER METHOD | In the pressure cooker base, but without pressure, heat the olive oil over medium-high heat. Saut the onion, garlic, carrot, and 1 teaspoon salt until the onion is translucent, about 4 minutes. | Add the bay leaves, rosemary, and your choice(s) of the Parmesan rind, dried porcini, or broth powder. | Add the dry beans and water. Bring up to high pressure and cook for 40 minutes, then allow the pressure to release naturally. Open the lid. | Remove the bay leaves and Parmesan rind, if using. | Add the kale and lemon juice and simmer for 10 minutes, until the kale is tender. Taste and adjust the seasoning, then serve, garnished with a generous drizzle of extra-virgin olive oil. | STOVETOP METHOD | Cover the beans with several inches of water and soak overnight. | Drain the beans and place in a large saucepan. Cover with water by at least 2 inches and bring to a boil. Reduce the heat and simmer the beans until tender, about 1 1/2 to 2 hours. | Drain the beans, reserving the bean broth. | In a large saucepan, heat the olive oil over medium-high heat. Saut the onion, garlic, carrot, and 1 teaspoon salt until the onion is translucent, about 4 minutes. | Add 4 cups of the bean broth, the bay leaves, rosemary, and your choice of the Parmesan rind, dried porcini, or broth powder. Bring to a simmer and cook for 30 minutes. | Remove the bay leaves and Parmesan rind, if using. | Add the beans, kale, and lemon juice and simmer for 10 minutes, until the kale is tender. Taste and adjust the seasoning, then serve, garnished with a generous drizzle of extra-virgin olive oil.","Herbivoracious' White Bean and Kale Soup might be a good recipe to expand your main course recipe box. One serving contains 332 calories, 17g of protein, and 10g of fat. This recipe serves 6 and costs 78 cents per serving. 10 people were impressed by this recipe. It will be a hit at your Autumn event. Head to the store and pick up juice of lemon, carrot, dinosaur kale, and a few other things to make it today. It is brought to you by Foodista. From preparation to the plate, this recipe takes approximately 45 minutes. It is a good option if you're following a gluten free, dairy free, lacto ovo vegetarian, and vegan diet. All things considered, we decided this recipe deserves a spoonacular score of 94%. This score is tremendous. Kale And White Bean Soup, White Bean And Kale Soup, and White Bean Kale Soup are very similar to this recipe.",4.9,"6 portion",45,100,true,true,true
663559,"Tomato and lentil soup","Unknown","2 Tbs olive oil, 1 onion, chopped, 2 cloves garlic, minced, 3 carrots cut into cubes, 480g canned chopped tomatoes, 1 bay leaf, 1.3 l water, 250 g lentils, ¼ tsp salt, 1 bunch chopped parsley","https://img.spoonacular.com/recipes/663559-556x370.jpg","Saut onion and garlic in olive oil for 5 minutes. | Add the carrot, saut for another 2 minutes. | Add tomatoes, bay leaf and water, stir and bring to the boil. | Stir in lentils, season with salt and cook for 5 minutes. | Before serving sprinkle with chopped parsley.","Tomato and lentil soup might be a good recipe to expand your main course recipe box. This recipe makes 4 servings with 340 calories, 18g of protein, and 8g of fat each. For $1.16 per serving, this recipe covers 34% of your daily requirements of vitamins and minerals. It is perfect for Autumn. This recipe from Foodista requires bay leaf, onion, garlic, and carrots. 11 person were glad they tried this recipe. From preparation to the plate, this recipe takes about 45 minutes. It is a good option if you're following a gluten free, dairy free, lacto ovo vegetarian, and vegan diet. With a spoonacular score of 96%, this dish is great. Users who liked this recipe also liked Tomato and Lentil Soup, Lentil-Tomato Soup, and Lentil & Tomato Soup.",4.9,"4 portion",45,100,true,true,true
662670,"Swiss Chard Wraps","Unknown","6-7 large swiss chard leaves, rinsed and dried, 1 small head of orange cauliflower, 1 1/2 Tbs olive oil, 3 cloves garlic, pressed or minced, pinch of salt, 1 sprig of fresh basil, leaves finely chopped, 1 medium zucchini (courgette), 1 large red pepper, thinly sliced, 1 medium avocado, sliced, 3-4 Tbs Trader Joe's Asian Style Spicy Peanut Vinaigrette (or your favorite sauce)","https://img.spoonacular.com/recipes/662670-556x370.jpg","Chop off the stems of the swiss chard at the point where it meets the leaf. You could stem the swiss chard entirely. I like leaving a bit of stem with the leaves to give better structure to the wraps. | Chop the cauliflower into small pieces and pulse them in a food processor until it looks like rice. I usually pulse the cauliflower florets and the stalk together. | Place the olive oil in a saut pan over medium-high heat. Once the pan is hot, add the garlic and let it fry for about a minute or two, or until the garlic starts to brown. | Add the pulsed cauliflower rice and cook it for about 2-3 minutes. The cauliflower should turn into a vibrant yellow-orange color when it is cooked. | Add a pinch of salt and chopped basil to the cauliflower and stir. | Spiralize the zucchini with Blade B to create zucchini noodles. If you do not have a spiralizer, just create zucchini ribbons with a vegetable peeler. | To assemble the wraps, place a large leaf flat down. | Add a bit of sauted cauliflower, zucchini noodles, red pepper, and avocado along the swiss chard stalk. | Drizzle a bit of vinaigrette on top of the vegetables and wrap everything up. | Enjoy these wraps as a side to your favorite protein! Feel free to dip these wraps in more sauce. | These wraps are best consumed when they are freshly made. Refrigerate any leftovers in an airtight container.","Swiss Chard Wraps is a gluten free, dairy free, paleolithic, and lacto ovo vegetarian recipe with 6 servings. One serving contains 137 calories, 4g of protein, and 11g of fat. For 82 cents per serving, this recipe covers 18% of your daily requirements of vitamins and minerals. It works best as a side dish, and is done in about 45 minutes. 14 people were impressed by this recipe. If you have swiss chard leaves, orange cauliflower, olive oil, and a few other ingredients on hand, you can make it. It is brought to you by Foodista. Overall, this recipe earns an excellent spoonacular score of 96%. Swiss Chard Wraps, Sweet Thai Chile Chicken Swiss Chard Wraps with Peanut Ginger Sauce, and Swiss Chard are very similar to this recipe.",4.9,"6 portion",45,90,true,true,true
640062,"Corn Avocado Salsa","Mexican","1 Avocado, 1 teaspoon Balsamic vinegar, 1 teaspoon Cumin, 3/4 cup Corn, freshly hulled (You can also use frozen corn, thawed), 1 clove garlic, 1/2 medium Red Pepper","https://img.spoonacular.com/recipes/640062-556x370.jpg","Preheat oven to 375 degrees. | Spread corn flat on a baking sheet.Spray lightly with olive oil spray.Roast corn in the oven for about 8-10 minutes. (Be careful not to brown too much or burn.) | Remove from heat and allow to cool.Finely chop red pepper and garlic and mix in a bowl.Peel and coarsely chop avocado and add to bowl. | Add cooled corn. | Mix in cumin and vinegar and blend well.","Corn Avocado Salsa might be just the hor d'oeuvre you are searching for. For $1.31 per serving, this recipe covers 15% of your daily requirements of vitamins and minerals. One portion of this dish contains roughly 5g of protein, 16g of fat, and a total of 237 calories. This recipe serves 2. 44 people have made this recipe and would make it again. This recipe from Foodista requires avocado, balsamic vinegar, cumin, and garlic. A few people really liked this Mexican dish. It is a good option if you're following a gluten free, dairy free, lacto ovo vegetarian, and vegan diet. From preparation to the plate, this recipe takes around 25 minutes. With a spoonacular score of 97%, this dish is spectacular. If you like this recipe, take a look at these similar recipes: Avocado Corn Salsa, Avocado-Corn Salsa, and Avocado-Corn Salsa.",4.9,"2 portion",25,71,true,true,true
715421,"Cheesy Chicken Enchilada Quinoa Casserole","Mexican","1 small Avocado (chopped), ½ tsp black pepper, 1 (15oz) can of black beans (I like the low sodium version), 1 (10oz) can of tomatoes with green chilis, ½ tsp chili powder, 1 cup cooked quinoa, ½ tsp cumin, 1 (10oz) can of verde enchilada sauce, fresh cilantro (2Tbsp and 2 tsp separated), green onion tops (chopped), 1 Roma tomato (chopped), salt to taste, 2 cups of shredded cheese (my favorite is the Kraft Mexican 4 cheese blend and one bag equals two cups!), 1 boneless skinless chicken breast (boiled and shredded), 1 (15oz) can of sweet corn (you are only going to use half of the can), ½ tsp white pepper","https://img.spoonacular.com/recipes/715421-556x370.jpg","To get started, heat your oven to 350 and prepare an 8x8 baking dish. Cook the quinoa according to the instructions. If you haven't already, boil and shred your chicken breast.In a medium sized mixing bowl add 2 Tbsp cilantro, 1 cup shredded cheese, quinoa, tomatoes with chilis, black beans, half of the can of sweet corn, verde enchilada sauce, cumin, chili powder, white pepper, black pepper, and salt to taste. | Mix everything well, and then pour into the 8 x8 baking dish. Cover with the last cup of cheese and then bake in the oven for 15 minutes. | Remove from oven and allow to cool for 5 minutes. Then top with chopped Roma tomato, chopped avocado, green onion tops, and remaining 2 tsp of cilantro. | Serve immediately.","Cheesy Chicken Enchilada Quinoa Casserole might be just the Mexican recipe you are searching for. One serving contains 594 calories, 34g of protein, and 24g of fat. This gluten free recipe serves 4 and costs $2.62 per serving. A mixture of corn, pepper, canned tomatoes, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes approximately 30 minutes. It will be a hit at your Autumn event. Plenty of people made this recipe, and 9912 would say it hit the spot. It works well as an affordable main course. It is brought to you by Pink When. With a spoonacular score of 97%, this dish is amazing. If you like this recipe, you might also like recipes such as Cheesy Chicken Enchilada Quinoa Casserole, Cheesy Chicken Enchilada Quinoa Casserole, and Cheesy Chicken Enchilada Quinoa Casserole.",4.9,"4 portion",30,38,false,false,true
715957,"Zesty Green Pea and Jalapeño Pesto Pasta","Unknown","1 cup fresh basil leaves, 3/4 cup fresh mint leaves, 2 cloves garlic, chopped, 1 jalapeño, seeded and chopped, juice and zest from 1 lemon, 3 tablespoons olive oil, 1 1/4 cups fresh garden peas or defrosted frozen green peas, 3 cups dried fusilli or rotini pasta, pinch of sea salt, 1 shallot or small red onion, chopped, 4 sun-dried tomatoes, 1/4 teaspoon fresh ground black, green or white pepper","https://img.spoonacular.com/recipes/715957-556x370.jpg","Soak the sun-dried tomatoes in hot water for 20 to 30 minutes. | Drain and chop.Cook the pasta in a large saucepan of boiling salted water according to package directions. Two minutes before the pasta is finished cooking, toss in the remaining peas.In a small food processor, process the sun-dried tomatoes, 1/4 cup of the peas, basil, mint, shallot or onion, garlic, jalapeo, lemon juice and zest, salt and pepper with 3 tablespoons of olive oil in a small food processor. Process until smooth. | Add another tablespoon of olive oil if the pesto is too thick to process. | Drain the pasta and peas and toss with the pesto. | Serve hot or warm, or cold as a salad.","Zesty Green Pean and Jalapeño Pesto Pasta requires approximately 45 minutes from start to finish. One serving contains 318 calories, 9g of protein, and 12g of fat. For $1.1 per serving, you get a side dish that serves 4. 100 people have tried and liked this recipe. A mixture of basil leaves, olive oil, rotini pasta, and a handful of other ingredients are all it takes to make this recipe so tasty. It is brought to you by foodandspice.blogspot.com. It is a good option if you're following a dairy free diet. Overall, this recipe earns a spectacular spoonacular score of 98%. Similar recipes are Zesty Green Pean and Jalapeño Pesto Pasta, Pasta with Cilantro Jalapeño Pesto, Fresh Corn & Tomatoes, and Beet Green and Radish Green Pesto Pasta with Roasted Beets and Radishes.",4.9,"4 portion",45,57,false,false,false
648320,"Jade Buddha Salmon Tartare","Unknown","12 ounces salmon, finely diced, 2 tablespoons chopped green onion, 1 tablespoon chopped chives, 1 tablespoon cilantro, 1 tablespoon thai basil, 2 teaspoons grated ginger, zest of 1 lime, good tablespoon of lime juice, 1 teaspoon champagne or rice vinegar, habanero sauce and minced green chile, salt and pepper, olive oil to coat","https://img.spoonacular.com/recipes/648320-556x370.jpg","Combine all ingredients except lime juice and vinegar. | Chill for 30 minutes. | Add lime juice and vinegar, adjust to perfect, and serve.","Need a gluten free, dairy free, paleolithic, and primal main course? Jade Buddha Salmon Tartare could be an outstanding recipe to try. This recipe serves 2 and costs $6.96 per serving. One serving contains 382 calories, 34g of protein, and 25g of fat. If you have olive oil to coat, green onion, salt and pepper, and a few other ingredients on hand, you can make it. 28 people were glad they tried this recipe. It is brought to you by Foodista. From preparation to the plate, this recipe takes roughly 45 minutes. Overall, this recipe earns an awesome spoonacular score of 97%. If you like this recipe, you might also like recipes such as Salmon Tartare, Salmon Tartare, and Salmon Tartare.",4.9,"2 portion",45,89,false,false,true
716432,"Finger Foods: Frittata Muffins","Unknown","3/4 cup chopped, cooked broccoli, 2 T chopped chives, 1 + 2 T cream or whole milk, 6 eggs, 1/3 cup minced orange pepper, salt and pepper, 1/2 cup shredded cheddar cheese, 1/3 cup seeded, chopped tomato","https://img.spoonacular.com/recipes/716432-556x370.jpg","","Finger Foods: Frittata Muffins might be a good recipe to expand your breakfast repertoire. This recipe makes 1 servings with 655 calories, 50g of protein, and 45g of fat each. For $2.96 per serving, this recipe covers 47% of your daily requirements of vitamins and minerals. From preparation to the plate, this recipe takes approximately 45 minutes. Plenty of people made this recipe, and 601 would say it hit the spot. If you have salt and pepper, orange pepper, t cream, and a few other ingredients on hand, you can make it. It is a good option if you're following a gluten free, lacto ovo vegetarian, primal, and ketogenic diet. It is brought to you by fullbellysisters.blogspot.com. Overall, this recipe earns an amazing spoonacular score of 97%. Users who liked this recipe also liked Finger Foods: Frittata Muffins, {38 Power Foods} Skinny Kiwifruit Muffins, and {38 Power Foods} Skinny Broccoli Cheese Muffins.",4.9,"1 portion",45,49,true,false,true
798400,"Spicy Black-Eyed Pea Curry with Swiss Chard and Roasted Eggplant","Indian","2/3 cup dried black-eyed peas (2 cups cooked), 2 teaspoons curry powder, 1/2 teaspoon garam masala, 1 large globe or Italian eggplant, 1/2 teaspoon ground coriander, 1/2 teaspoon ground cumin, 1/2 teaspoon ground mustard powder, juice from 1 lemon (3 tablespoons), 2 teaspoons olive oil, 2 green or red chilies, seeded and finely chopped, 1 teaspoon sea salt, or to taste, 2 shallots, mined, 1 bunch Swiss chard, trimmed and chopped, 1 medium tomato, finely chopped, 5 tablespoons water, or more as needed","https://img.spoonacular.com/recipes/798400-556x370.jpg","Rinse the black-eyed peas and soak in several inches of water for 6 hours or overnight. | Drain and rinse, then transfer to a large saucepan and cover with fresh water. Bring to a boil, reduce heat to medium-low, cover, and simmer for 40 to 60 minutes. Take care not to overcook  the beans should be tender but not be falling apart. | Drain and set aside.To prepare the eggplant, cut of the stem and bottom edge and then cut in half lengthwise. Score the flesh into diagonal 1-inch lines, then turn and score again until you have a diagonal pattern. Take care not to cut through the skin. | Sprinkle with some salt and let sit for 40 minutes. Rinse and squeeze out any excess water. | Brush the eggplant with some oil and transfer to a roasting pan. | Bake in a preheated 400 oven until the flesh appears collapsed and is wrinkly. | Remove from heat and let cool for about 10 minutes, season with a bit of salt, and remove the flesh from the eggplant. If there is too much water, drain in a strainer. Set aside. | Heat the oil over medium heat in the same saucepan used to cook the black-eyed peas. When hot, toss in the shallots and chilies and saut for 2 to 3 minutes. Now add the spices and stir for another minute, until fragrant. | Add the tomato, cook for another few minutes, and then add the eggplant and black-eyed peas, and cook for another few minutes, stirring often. | Pour a few tablespoons of water into the pan and add handfuls of chard at a time until wilted. | Add more water as necessary. | Add the lemon juice and salt to taste near the end of the cooking time. | Remove from heat, cover, and let sit for a few minutes before serving.","The recipe Spicy Black-Eyed Pea Curry with Swiss Chard and Roasted Eggplant could satisfy your Indian craving in around 45 minutes. This recipe serves 6 and costs 94 cents per serving. This hor d'oeuvre has 129 calories, 7g of protein, and 2g of fat per serving. It is brought to you by foodandspice.blogspot.com. If you have black-eyed peas, olive oil, globe, and a few other ingredients on hand, you can make it. This recipe is liked by 32 foodies and cooks. It is a good option if you're following a gluten free, dairy free, lacto ovo vegetarian, and vegan diet. All things considered, we decided this recipe deserves a spoonacular score of 98%. This score is outstanding. Try Roasted Eggplant and Swiss Chard Lasagna, Pumpkin, Black-Eyed Pea, and Coconut Curry, and Spicy Black-eyed Pea Relish for similar recipes.",4.9,"6 portion",45,71,true,true,true
652417,"Moroccan chickpea and lentil stew","Unknown","1 cup broccoli, 1 can chickpeas, rinsed and drained, 2 large carrots, chopped, 2 celery stalks, chopped ili 1/3 cup chopped celery root, ½ cup cooked lentils, 1 cup couscous, Fresh cilantro, optional, ⅛ tsp ground cinnamon, 2 tsp ground cumin, ½ tsp ground turmeric, 1 Tbs lemon juice, 2 tsp olive oil, 2 tsp paprika, Salt and pepper, 2-3 Tbs tomato paste, 1 ½ cups water","https://img.spoonacular.com/recipes/652417-556x370.jpg","Heat oil in large saucepan over medium-high heat, add onion and cook for about 3 minutes. | Add celery, carrot and broccoli to pan and saut for about 5 minutes. | Add in all seasonings and cook additional 1 minute. | Add water, tomato paste, chickpeas and lentils, bring to a boil. Cover, reduce heat to low and simmer for 20 minutes.Meanwhile, cook couscous in separate pan according to package directions. | Add cilantro and lemon juice to stew and serve over warm couscous.","The recipe Moroccan chickpean and lentil stew can be made in roughly 30 minutes. This dairy free, lacto ovo vegetarian, and vegan recipe serves 3 and costs $1.26 per serving. This main course has 466 calories, 20g of protein, and 7g of fat per serving. This recipe is liked by 11 foodies and cooks. It can be enjoyed any time, but it is especially good for Autumn. It is brought to you by Foodista. If you have olive oil, salt and pepper, tomato paste, and a few other ingredients on hand, you can make it. All things considered, we decided this recipe deserves a spoonacular score of 97%. This score is outstanding. If you like this recipe, you might also like recipes such as Moroccan chickpean and lentil stew, Butternut Squash, Chickpea & Lentil Moroccan Stew, and Butternut Squash, Chickpea & Lentil Moroccan Stew.",4.9,"3 portion",30,96,true,true,false
661925,"Strawberry-Mango Quinoa Salad","Unknown","3/4 cup cucumber, 2 tablespoons chopped fresh mint, 1 T. honey, 2 T. lime juice, 1/2 t. lime zest, 1/2 mango, 1/4 c. olive oil, pepper, 1 c. quinoa, well rinsed, salt, 1 T. sour cream (or plain yogurt can be subbed), 1 1/2 cups strawberries, hulled and quartered, 1 1/2 c. water","https://img.spoonacular.com/recipes/661925-556x370.jpg","Prepare the quinoa: In a medium saucepan combine the quinoa, water and 1/4 t. salt. Bring to a boil, reduce heat to low, cover and simmer until the liquid is just absorbed, about 15 minutes. | Spread the cooked quinoa out on a baking sheet to cool for about 20 minutes.In a large bowl whisk together lime juice, zest, honey, sour cream and olive oil. | Add the cooled quinoa, strawberries, mango, cucumber and mint. Toss well to combine and season with salt &amp; pepper. | Serve immediately.","Need a gluten free and lacto ovo vegetarian hor d'oeuvre? Strawberry-Mango Quinoa Salad could be an awesome recipe to try. This recipe serves 4. One serving contains 354 calories, 8g of protein, and 17g of fat. For $1.87 per serving, this recipe covers 21% of your daily requirements of vitamins and minerals. 41 person were impressed by this recipe. This recipe from Foodista requires cucumber, cream, mango, and strawberries. From preparation to the plate, this recipe takes about 45 minutes. All things considered, we decided this recipe deserves a spoonacular score of 97%. This score is tremendous. Similar recipes are Strawberry-Mango Quinoa Salad, Strawberry-Mango Quinoa Salad, and Strawberry & Mango Chopped Spinach Quinoa Salad with Sesame-Lime Vinaigrette.",4.9,"4 portion",45,66,true,false,true
